"","numinves","idenpa","numentre","reg","ciudad","tamciud","comdist","age","sexo","codigo","diareal","mesreal","ini","fin","dura","totrevi","totcuot","totrech","totperd","numcasa","codsuper","supervvi","superven","codif","digit","lifesatisfaction","countryprogress","P3N","countryproblems","countryeconomicsituation","countrypast12monthseconsituation","countrynext12monthseconsituation","familynext12monthseconsituation","trustinpeople","democracypreference","democracysatisfaction","economysatisfaction","governedbyfew","trustinarmedforces","trustinpolice","trustinchurch","trustincongress","trustinnationalgovernment","trustinjudiciary","trustinpoliticalparties","trustinelectoralinst","P13ST_I","P14ST_A","trustinnatcompanies","trustintradeunions","trustintelevision","trustintlcompanies","trustinbanks","trustinradio","trustinprintedpress","trustinsocmedia","presleadershipapproval","leftrightscale","incomedistfairness","democracybest","P18STM_B","P18STM_C","P18N_D","P18N_E","P18N_F","P18N_G","P18N_H","P18ST_I","P19N","P20STM","P21ST","P22ST","P23ST_A","P23ST_B","P23ST_C","P23ST_D","P23ST_E","P23ST_F","P24ST_A","P24ST_B","P24ST_C","P24ST_D","P24ST_E","P25N_A","P25N_B","P25N_C","P26SDN_A","P26SDN_B","P26SDN_C","P26SDN_D","P26SDN_E","P26SDN_F","P27SDN","P28STIN","P29STIN_A","P29STIN_B","robotjobtake","P30INN_B","P30INN_C","P30INN_D","P30INN_E","P30INN_F","P31INN_A","P31INN_B","P31INN_C","P31INN_D","P31INN_E","P31INN_F","P31INN_1","P31INN_2","P31INN_3","P31INN_4","P31INN_5","P31INN_6","P32INN","P33N_A","P33ST_B","P33N_C","P33N_D","P34WVSNA","P34WVSNB","P35NA","P35NB","P36ST","P37CSN_A","P37CSN_B","P37STCS_C","P37WVSSTCS_D","P37STCS_E","P37CSN_F","P37WVSCS_G","P37WVSCS_H","P38CSN_A","P38CSN_B","P38CSN_C","P38CSN_D","P38CSN_E","P38CSN_F","P38CSN_G","P39N","interestinpolitics","freedompoliticalpart","P41ST_B","freedomenv","freedomprivateproperty","justfairwealthdistf","equalityofmenwomenf","chanceswuoriginf","freedomofspeech","freedomofreligion","protectionagainstcrimef","socialsecurityf","P41ST_L","freedomchancetogetjob","P42STGBS","P43STGBS_A","P43STGBS_B","talkoftenpolitics","workforcommunity","P44ST_C","P44ST_D","P45ST_A","authdemonst","nonauthdemonst","protestinsocmedia","P46N","P47ST","P48ST","publicopinionexpression","opinionplatform","P51N","P52N","P53N_A","P53N_B","P53N_C","P53N_D","protestagree","marketeconomygood","P55N","P56N_A","P56N_B","P56N_C","P56N_D","P57ST_A","P57ST_B","P57ST_C","P57ST_D","P57ST_E","P57ST_F","P57ST_G","P57ST_H","P58ST","P59ST","corruptionlast2years","P61ST","P62N_1","P62ST_2","P62ST_3","P62ST_4","P62ST_5","P62N_6","P62ST_7","P62ST_8","P62N_9","P62ST_10","P62ST_11","P62N_12","P62N_13","P62N_14","P62N_15","P62N_16","P62N_17","P63ST","religion","religiondevout","socioeconclass","S3","S4","incomeenough","S6","race","S8","S9","S10","S11","S12","S13INN_A_A","S13INN_A_B","S13INN_A_C","S13INN_A_D","S13INN_A_1","S13INN_A_2","S13INN_A_3","S14M_A","S14M_B","S14M_C","S14M_D","S14M_E","S14M_F","S14M_G","S14M_H","S14M_I","S14M_J","S15_A","S15_B","S16","S17","S18_A","S18_B","S19","S20_A","S20_B","S20_C","S20_D","S20_E","S20_F","S20_G","S20_H","S20_I","S20_J","S20_K","S21A","S21B","S22_A","S22_B","householdheademp","S24","education","REEDUC_2","REEDUC_3","reedad","perpart","fampart","wt","protest_engagement_score1","protest_attend","democracy_score","trust_score","economic_score","freedom_score","democracy_group","trust_group","economic_group","freedom_group","protest_label","socioecon_label"
"539",23,152,539,152014,152000029,8,77,67,1,3954,22,2,1830,1910,40,0,0,1,2,2,0,2,0,2,0,3,2,3,5,3,3,4,3,1,1,3,3,1,2,2,2,2,2,3,3,2,2,1,2,3,3,3,2,2,3,2,1,5,3,2,2,4,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,3,4,4,1,3,2,2,3,3,2,3,3,2,0,0,0,1,0,0,4,-5,-5,-5,-5,-5,3,2,3,3,3,4,2,4,2,1,3,3,3,3,3,3,3,-5,1,1,1,0,1,1,1,2,3,3,3,3,3,4,4,3,3,3,4,3,4,3,2,96,-3,3,3,3,4,3,3,3,3,2,1,2,1,5,3,2,1,1,1,1,2,3,3,2,2,3,2,1,0,1,1,0,0,0,1,4,1,3,5,96,96,96,3,2,4,4,96,96,4,96,96,96,3,3,3,4,-1,1,3,3,1,4,2,4,4,2,1,18,9,7,1,0,0,0,1,0,-2,1,0,0,0,1,0,1,0,0,0,1,1,1,19550509,5,4,-3,1,1,1,1,1,1,1,1,1,1,1,-3,-3,-3,-3,NA,2,3,2,-3,4,4,0,1.3989133,-0.330319965753423,0,0.181863845630537,0.566037757483531,0.122760082952792,-0.625392430165568,"Medium","High","Medium","Low","No","Middle class"
"540",23,152,540,152014,152000004,8,93,58,2,4015,27,2,1108,1145,37,0,0,1,1,2,0,2,0,1,0,2,1,3,26,3,3,2,NA,2,1,2,3,2,2,2,4,4,1,4,4,NA,1,1,4,4,3,4,4,2,3,2,1,3,4,1,4,4,1,3,4,3,-5,2,2,2,-1,1,4,3,3,3,4,4,2,2,1,1,-1,2,2,1,-1,4,-1,4,4,4,3,1,4,2,3,1,2,1,2,2,1,1,0,0,1,1,1,2,5,6,-5,-5,3,3,2,1,4,1,3,1,4,1,3,2,4,3,2,4,4,-5,1,1,1,0,1,1,1,2,4,1,1,4,1,4,3,2,1,1,4,3,3,2,2,-1,-3,4,3,4,4,2,1,3,1,1,2,2,2,4,2,-5,1,2,3,-5,2,2,3,3,4,3,2,0,0,0,0,0,0,0,0,4,3,3,1,96,96,3,0,1,5,3,96,96,0,4,96,4,0,0,4,0,4,1,4,4,1,4,3,4,6,2,2,17,13,10,1,0,0,0,1,0,-2,1,0,1,0,1,0,0,0,0,0,1,1,1,19641023,1,-3,4,1,1,1,1,2,1,1,1,1,1,2,26,17,3,-3,NA,3,5,4,5,3,4,0,0.573609,0.12848973092775,1,0.167887458921006,-0.380029084664737,0.409104860627748,0.131228190171589,"Medium","Low","High","Medium","Yes","Lower-middle class"
"541",23,152,541,152014,152000004,8,93,27,2,4015,27,2,1220,1255,35,0,0,2,2,3,21,1,1,2,0,1,1,3,26,3,3,2,2,2,1,3,3,2,3,2,NA,4,3,4,4,2,3,1,4,NA,3,4,3,2,4,2,NA,NA,4,1,4,4,1,3,4,3,2,2,2,2,-1,1,4,4,3,4,4,4,2,-1,1,2,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,3,2,3,1,2,1,1,2,0,1,0,0,1,1,2,5,6,-5,-5,-5,3,3,2,1,2,2,3,1,4,1,2,2,4,4,-5,4,4,-5,1,1,1,1,1,1,1,2,4,1,1,3,1,4,3,3,1,1,4,3,2,2,2,-1,-3,4,4,4,4,1,1,1,1,1,2,2,2,4,3,2,1,2,3,-5,1,2,2,-5,4,-5,2,1,0,1,0,0,0,0,1,4,3,3,1,96,96,96,0,0,6,2,96,96,0,4,96,96,0,1,-1,0,4,2,3,3,1,4,3,4,6,2,2,19,13,12,1,0,0,0,1,0,-2,1,0,1,0,1,1,1,0,0,0,1,1,1,19960212,3,-3,8,1,1,1,1,2,1,1,1,1,1,2,18,12,3,-3,NA,3,5,4,4,2,4,0,0.7585158,0.483027155403317,1,-0.172196641492445,-0.493478946661404,0.628866777726033,0.128880997698536,"Low","Low","High","Medium","Yes","Middle class"
"542",23,152,542,152014,152000004,8,93,73,1,4015,27,2,1408,1446,38,0,0,0,0,1,0,2,0,2,0,3,2,3,35,3,3,2,2,2,1,3,3,1,4,2,NA,4,3,4,4,NA,3,1,4,NA,2,4,4,1,2,NA,NA,NA,4,1,4,4,1,3,4,4,2,2,1,2,-1,1,4,4,4,3,3,4,2,2,1,2,-1,2,2,1,-1,4,-1,4,4,-1,2,1,4,2,-5,1,3,1,3,-5,0,1,0,0,1,0,2,5,-5,-5,-5,-5,2,4,1,1,4,3,1,1,4,1,4,4,4,-5,2,-5,4,4,1,1,1,0,0,1,1,3,3,1,1,4,1,4,3,3,1,1,4,3,2,2,2,96,-3,3,4,4,4,3,3,3,3,1,1,-1,2,4,3,-5,1,2,4,-5,4,2,1,4,4,4,4,0,0,0,0,0,0,0,1,4,3,3,1,96,96,2,0,0,2,4,96,96,0,96,96,96,0,-1,-1,0,-1,NA,2,5,1,5,2,1,4,2,1,18,11,0,0,0,0,1,4,0,-2,0,0,0,0,0,0,0,0,0,1,1,1,1,19490910,5,8,-3,1,1,1,1,2,1,1,1,1,2,2,-3,-3,-3,-3,NA,3,4,0,-3,4,4,0,0.7263232,-0.670363950204055,0,0.528727504734727,-0.47667827647329,0.138780416584352,0.0330549949173242,"High","Low","Medium","Medium","No","Lower class"
"543",23,152,543,152014,152000004,8,93,20,1,4015,27,2,1520,1555,35,0,0,0,0,1,0,2,0,2,0,2,1,2,20,3,3,NA,NA,2,1,3,3,1,4,4,4,4,2,4,4,NA,2,1,4,NA,4,4,4,2,NA,2,1,NA,4,1,4,4,1,3,4,4,-5,2,2,2,-1,4,4,4,3,3,4,4,2,-1,1,-1,-1,1,-1,1,2,4,-1,-1,4,3,2,1,3,2,3,1,1,1,-5,2,1,1,0,0,1,1,1,2,5,6,-5,-5,3,3,2,1,2,2,4,1,4,1,2,2,4,3,-5,4,4,2,1,1,1,1,1,1,1,2,3,1,1,4,1,4,2,2,1,1,4,3,2,2,2,152040,2,4,3,4,4,1,1,1,1,1,2,2,2,1,2,-5,1,1,3,3,1,-5,2,2,3,2,2,0,0,0,0,0,0,0,1,4,4,3,1,96,96,6,1,1,6,4,96,96,1,96,96,96,3,1,4,1,4,NA,NA,4,1,5,3,4,6,2,2,-6,14,13,1,0,0,0,1,0,-2,1,1,1,0,1,1,1,0,0,0,1,1,1,20021208,7,-3,-3,1,1,1,1,2,1,1,1,1,1,2,19,13,1,-3,4,3,6,5,5,1,2,70,0.9153043,1.07345440071814,1,0.528727504734727,-0.727244549902517,0.34416485084633,0.228407656158995,"High","Low","High","High","Yes","Lower-middle class"
"544",23,152,544,152014,152000004,8,93,76,2,4015,28,2,1105,1142,37,0,0,2,2,3,0,2,0,1,0,3,2,3,96,4,4,NA,NA,2,1,4,3,1,2,1,1,4,NA,4,4,NA,2,1,4,NA,2,4,3,2,NA,4,NA,NA,4,1,4,4,1,3,4,4,1,2,1,2,1,1,4,4,-1,2,3,4,1,-1,1,2,3,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,4,2,4,1,3,1,1,2,0,1,0,0,1,1,2,5,6,-5,-5,-5,2,4,2,1,4,1,3,1,4,-1,4,4,3,-5,2,4,4,4,1,1,1,0,0,1,1,2,4,2,1,4,1,4,4,3,2,1,4,3,3,3,2,-1,-3,4,4,4,4,3,3,3,3,1,1,-1,2,4,-5,2,1,3,4,-5,4,-5,1,4,4,4,4,0,0,0,0,0,0,0,0,4,2,3,1,96,96,0,0,0,3,8,96,96,0,96,96,96,0,0,4,0,-1,1,2,5,1,5,3,1,4,2,2,15,10,12,0,0,0,1,4,0,-2,0,0,0,0,1,0,0,0,0,0,1,1,1,19460906,5,8,-3,1,2,1,1,2,1,1,1,1,2,2,20,13,3,-3,NA,3,4,4,5,4,4,0,0.7288608,-0.969651180247107,0,0.188643404321276,-0.264142372769895,-0.947974544223993,-0.347285862332303,"Medium","Low","Low","Low","No","Lower class"
"545",23,152,545,152014,152000004,8,93,45,1,4015,28,2,1220,1257,37,0,0,0,0,1,21,1,1,1,0,3,2,3,4,3,4,NA,NA,2,1,4,3,1,3,3,3,4,3,4,4,4,3,1,4,3,3,4,3,2,NA,4,NA,NA,4,1,4,4,2,3,4,3,2,2,1,2,1,1,4,4,4,3,4,4,2,-1,1,2,-1,2,-1,1,-1,-1,-1,-1,-1,-1,2,1,4,-5,-5,1,1,1,-5,3,0,1,0,0,1,1,2,5,6,-5,-5,-5,2,3,2,1,4,1,2,1,4,1,4,2,4,3,3,4,4,-5,1,1,1,0,1,1,1,2,4,1,1,4,1,4,3,2,1,1,4,3,3,2,1,152003,1,3,4,4,4,2,1,3,2,1,2,-1,2,4,-5,-5,1,2,3,2,2,2,3,-5,4,2,2,0,0,0,0,0,0,0,0,4,4,3,1,96,96,2,0,0,3,-1,96,96,0,3,96,2,0,0,3,0,4,NA,NA,5,1,4,2,4,6,2,1,20,13,12,1,0,0,0,1,0,-2,1,0,1,0,1,1,0,0,0,0,1,1,1,19780122,1,-3,2,1,1,1,1,1,1,1,1,1,1,2,-3,-3,-3,-3,NA,3,5,4,-3,3,1,30,0.6613063,-0.0334410977816474,1,0.188643404321276,-0.73978086780461,-0.0610396458470645,0.131228190171589,"Medium","Low","Medium","Medium","Yes","Lower class"
"546",23,152,546,152014,152000072,8,138,77,2,3954,2,3,1155,1232,37,0,0,2,0,3,0,2,0,2,0,2,3,4,26,4,5,4,2,2,1,3,4,1,1,4,4,3,3,3,3,3,3,1,NA,3,2,2,2,2,3,3,2,3,3,3,2,2,2,2,2,4,1,1,2,1,-1,1,3,4,3,2,1,4,2,2,2,2,4,1,3,1,2,4,2,2,4,2,1,3,2,2,2,2,2,3,2,2,1,1,1,1,1,1,1,2,3,4,5,6,2,2,2,2,3,2,3,4,1,1,1,2,3,2,1,1,2,2,1,1,1,1,1,1,1,1,3,1,1,1,2,3,3,3,3,2,4,3,2,2,1,152001,1,2,3,3,4,3,3,3,3,2,1,2,1,3,1,1,3,3,3,3,2,3,2,2,2,2,1,0,0,0,0,0,0,0,1,4,1,3,5,96,96,96,3,0,4,7,96,96,96,96,96,96,0,10,96,96,3,1,4,4,2,5,3,1,4,2,1,13,9,0,0,0,0,1,4,0,-2,1,0,0,0,0,0,0,0,0,0,1,1,1,19450828,6,-3,-3,1,1,1,1,2,2,1,1,1,2,2,-3,-3,-3,-3,NA,3,3,0,-3,4,2,50,1.032681,0.0230005385033061,1,-0.164999813473652,-0.024826669244069,-0.420085163149177,0.218467349746244,"Low","Medium","Low","High","Yes","Lower-middle class"
"547",23,152,547,152014,152000072,8,138,79,1,3954,5,3,1610,1645,35,3,0,3,2,4,0,2,0,2,0,3,3,3,37,3,2,2,3,2,1,3,4,1,1,1,3,2,2,2,2,1,3,1,2,3,2,3,4,2,3,3,2,6,3,2,2,2,4,2,3,3,3,2,1,1,2,3,2,3,3,3,4,4,2,3,2,2,3,2,3,2,3,3,3,-1,-1,3,3,2,2,3,2,3,3,2,2,2,1,0,0,1,0,1,1,4,6,-5,-5,-5,2,3,2,3,3,-1,1,4,1,2,3,3,3,2,2,2,4,3,1,1,1,1,1,1,1,2,3,1,1,4,3,4,4,3,3,1,3,3,2,2,2,152006,2,4,4,4,4,3,3,3,3,-1,1,1,2,3,3,2,1,2,2,1,2,-5,1,3,3,3,3,0,0,0,0,0,0,0,1,4,3,3,5,96,96,96,96,96,8,10,96,96,96,96,96,96,1,96,96,3,4,1,4,5,1,4,3,1,4,2,2,-1,7,5,0,0,0,1,4,0,-2,0,0,0,0,0,0,0,0,0,1,1,1,1,19431014,5,8,-3,1,1,1,1,2,1,1,1,1,1,1,-1,13,3,-3,NA,3,2,2,5,4,2,60,1.3989133,-0.434365097417198,0,0.181863845630537,0.438947451158902,-0.0377039719915978,-0.329108315280091,"Medium","High","Medium","Low","No","Lower class"
"548",23,152,548,152014,152000072,8,138,29,2,3954,2,3,1322,1359,37,1,0,1,1,2,21,1,1,1,0,2,2,3,26,5,5,2,NA,2,2,2,3,NA,4,3,3,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,1,NA,3,2,2,3,2,3,2,2,2,2,2,2,1,3,2,4,4,3,4,4,2,2,2,2,2,2,2,2,2,3,3,3,4,4,1,1,1,1,4,2,2,4,2,2,1,1,1,1,1,1,1,2,3,4,5,6,2,2,3,2,2,2,1,4,2,1,2,2,3,3,3,2,3,2,1,1,1,1,1,1,1,3,3,2,3,4,3,3,3,3,3,3,3,3,4,3,2,152001,1,2,2,3,4,2,2,2,2,1,1,2,2,4,2,1,2,2,2,3,2,2,4,2,2,2,1,0,0,0,0,0,0,0,1,2,1,3,6,5,5,5,2,1,8,2,2,2,1,3,3,3,1,5,3,4,3,1,3,4,1,1,3,1,7,2,2,17,13,11,1,0,0,0,1,0,-2,1,0,0,0,1,1,0,0,0,0,1,1,1,19930814,6,-3,-3,1,2,1,1,1,1,1,1,1,1,1,18,14,6,-3,NA,3,5,4,6,2,2,50,0.7585158,0.579420753023722,1,0.117066678048592,0.540794173764734,-0.143848884068335,-0.527552404774396,"Medium","High","Medium","Low","Yes","Lower-middle class"
"549",23,152,549,152014,152000072,8,138,40,1,3954,2,3,1401,1437,36,0,0,0,0,1,0,2,0,2,0,1,3,4,4,4,4,5,1,2,3,4,4,1,2,4,1,4,2,2,4,4,2,1,NA,2,3,NA,4,3,3,4,1,NA,3,NA,-5,-5,-5,3,4,4,4,-5,1,2,-2,1,-1,3,3,3,3,3,3,3,3,3,3,2,-1,2,4,4,3,4,-1,-1,3,2,4,4,3,1,1,2,3,2,1,1,1,1,1,1,1,2,3,4,5,6,3,2,2,1,3,4,2,2,4,1,-5,3,3,3,3,4,4,-5,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,4,3,3,3,2,96,-3,3,3,4,4,-5,2,3,1,2,1,2,2,1,1,1,3,3,3,4,3,2,5,2,4,2,2,0,1,1,0,0,0,0,0,4,3,4,1,96,96,96,96,0,6,6,96,96,96,96,96,10,0,96,96,96,4,1,2,3,1,5,2,1,4,2,2,14,9,13,0,0,0,1,4,0,-2,1,0,1,1,1,1,1,0,0,0,1,1,1,19821030,5,8,-3,1,1,1,2,2,1,1,1,1,1,2,18,9,3,-3,NA,2,3,5,3,2,4,0,41.1272104,0.274716834819169,1,-1.03610355248491,-0.231529004784453,-0.0163162710942114,0.886590079193795,"Low","Medium","Medium","High","Yes","Middle class"
"550",23,152,550,152014,152000072,8,138,50,2,3954,2,3,1449,1528,39,0,0,1,3,2,0,2,0,1,0,1,2,4,26,4,4,3,2,2,3,4,4,1,4,4,3,2,2,2,4,4,2,1,NA,2,2,NA,4,2,2,3,1,2,3,NA,2,2,2,1,3,2,2,3,1,2,2,1,2,4,4,2,2,2,2,2,3,3,2,2,3,1,4,4,2,3,2,3,1,2,3,2,4,1,3,4,3,1,1,1,1,1,1,1,1,2,3,4,5,6,2,3,2,1,4,3,1,1,4,1,2,2,2,3,2,1,3,1,1,1,1,1,1,1,1,4,4,2,1,3,3,4,3,3,3,3,4,4,4,4,2,96,-3,4,2,4,4,3,3,3,3,2,1,1,2,4,2,2,3,1,1,1,2,3,2,2,-5,4,1,0,1,1,1,1,1,1,1,1,1,3,1,96,96,96,96,0,5,0,0,96,0,96,96,96,0,96,96,96,3,1,3,4,1,1,3,4,6,1,2,27,13,9,0,0,0,1,4,0,-2,1,0,1,0,1,1,1,0,0,0,1,1,1,19720808,4,8,-3,1,1,1,1,2,1,1,1,1,1,2,13,13,3,-3,NA,3,5,3,5,3,4,0,0.573609,-0.382362628321955,0,-1.03610355248491,-0.0157897648284096,0.108675841067558,-0.80708552751005,"Low","Medium","Medium","Low","No","Lower-middle class"
"551",23,152,551,152014,152000072,8,138,30,1,3954,2,3,1540,1625,45,0,0,6,3,7,0,2,0,2,0,3,2,2,36,3,4,3,2,2,3,4,4,1,3,4,2,4,4,4,4,4,4,1,NA,4,4,NA,4,4,4,4,NA,3,4,NA,3,-5,-5,-5,-5,-5,-5,-5,1,-1,-1,1,4,4,4,4,4,4,2,-1,2,-1,-1,2,-1,1,-1,-1,-1,-1,-1,-1,2,-5,2,2,2,2,2,2,3,1,0,1,0,0,0,0,2,-5,-5,-5,-5,-5,1,2,3,-5,2,3,1,1,4,2,3,2,3,3,3,3,3,2,1,1,1,1,1,1,1,2,4,3,3,3,3,3,3,3,3,2,3,3,3,3,-5,96,-3,4,4,4,4,2,3,3,3,2,5,1,NA,5,3,2,1,1,3,-5,2,-5,3,2,3,2,2,0,0,0,0,0,0,0,0,4,1,4,5,96,96,96,96,2,0,0,96,96,5,96,96,10,5,96,96,96,-1,1,4,3,2,4,2,2,4,2,1,18,13,13,0,0,0,1,4,0,-2,0,0,1,0,1,0,1,0,0,0,1,1,1,19920922,3,-3,8,1,2,1,1,2,2,1,1,1,1,2,-3,-3,-3,-3,NA,2,5,5,-3,2,4,0,0.7850539,-0.7775477752575,0,-1.03610355248491,-1.17761566999671,-0.268003629180863,-0.402636976179113,"Low","Low","Low","Low","No","Middle class"
"552",23,152,552,152014,152000072,8,138,50,1,3954,2,3,1625,1703,38,0,0,1,0,2,21,1,1,2,0,3,3,2,26,4,5,4,4,2,NA,3,3,1,1,2,1,3,2,2,2,1,4,1,NA,3,3,NA,3,3,3,3,2,10,3,3,2,3,2,2,3,2,2,3,1,1,1,1,2,3,3,2,2,3,2,-1,-1,2,3,2,-1,1,1,2,4,2,3,4,1,3,3,3,1,1,2,2,2,2,0,1,0,0,0,0,2,-5,-5,-5,-5,-5,2,3,3,3,3,1,3,1,4,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,3,4,4,4,4,4,3,3,4,4,1,3,3,3,3,2,96,-3,4,4,4,4,3,3,3,3,2,1,1,2,5,3,2,-5,3,2,3,3,2,2,2,2,3,2,0,0,0,0,0,0,0,0,4,2,2,6,-1,-1,3,3,0,0,7,0,-1,4,-1,-1,-1,-1,-1,0,5,2,1,3,3,2,4,2,2,4,2,1,18,13,0,0,0,0,1,4,0,-2,0,0,0,0,1,0,0,0,0,0,1,1,1,19730228,3,-3,8,1,1,1,1,1,1,1,1,1,1,2,-3,-3,-3,-3,NA,2,5,0,-3,3,4,0,0.6613063,-0.923251471759051,0,-0.443575336967292,0.372167061061112,-0.66352000766645,-0.791482791939238,"Low","High","Low","Low","No","Middle class"
"553",23,152,553,152014,152000040,8,74,58,2,4010,5,3,1403,1438,35,0,0,0,0,1,0,2,0,1,0,2,3,2,26,4,4,3,3,1,1,2,3,1,1,1,2,3,4,3,3,2,4,1,1,3,3,2,2,2,2,2,2,5,4,2,3,3,2,1,2,2,2,2,1,1,1,1,1,4,1,1,1,2,1,4,1,1,2,1,4,1,1,3,1,3,3,1,2,2,2,2,2,2,3,1,2,1,0,0,1,0,0,1,3,6,-5,-5,-5,-5,2,4,2,1,4,2,4,2,4,1,1,1,4,3,3,1,4,1,1,0,0,0,0,1,0,2,3,1,1,3,2,3,3,2,2,1,4,4,3,2,2,-1,-3,3,4,4,4,2,3,3,3,2,1,2,2,4,2,2,1,1,2,2,3,1,2,3,3,3,2,1,0,0,0,0,0,0,0,4,1,2,1,96,96,96,4,2,2,7,96,96,0,96,4,96,1,6,6,7,4,1,2,3,1,5,2,2,4,2,2,17,12,13,1,0,0,0,1,0,-2,1,0,1,0,1,0,0,0,0,0,1,1,1,19640302,6,-3,-3,1,1,1,1,1,1,1,1,1,1,1,18,13,3,-3,NA,2,4,5,5,3,4,0,0.573609,-0.524660253702504,0,0.521947946043989,0.578364293570324,-0.330949912882412,0.0441922700105744,"High","High","Low","Medium","No","Middle class"
"554",23,152,554,152014,152000040,8,74,50,2,4010,5,3,1245,1325,40,0,0,2,1,3,0,2,0,2,0,3,3,2,26,5,5,3,3,2,2,2,3,1,1,1,3,3,4,3,4,2,4,1,1,4,3,1,2,1,2,4,2,NA,3,3,1,2,3,1,3,3,2,3,1,1,1,1,2,4,1,1,1,4,1,4,1,1,3,1,4,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,1,1,0,0,1,1,0,0,3,4,-5,-5,-5,-5,2,4,2,1,4,1,3,1,4,1,1,1,4,3,2,2,4,1,0,0,0,0,1,1,0,1,4,2,2,2,2,4,2,2,2,2,3,3,3,2,1,152006,2,3,4,4,4,2,2,3,3,2,1,2,2,4,3,2,1,2,3,3,4,1,2,3,4,3,2,0,0,0,0,0,0,0,1,4,2,2,1,96,96,96,2,2,2,7,96,96,2,96,96,96,0,8,6,6,3,1,3,3,1,1,2,4,6,2,1,22,17,9,1,0,0,0,1,0,-2,1,0,1,0,1,0,0,0,0,0,1,1,1,19720828,3,-3,8,1,1,1,1,1,1,1,1,1,1,1,-3,-3,-3,-3,NA,1,5,3,-3,3,2,60,0.573609,-0.654244960140114,0,-0.154320858950826,0.236754770732112,-0.552320847561063,0.143784297199577,"Medium","High","Low","Medium","No","Middle class"
"555",23,152,555,152014,152000040,8,74,61,2,4010,5,3,1548,1623,35,0,0,0,0,1,21,1,1,2,0,2,3,2,31,5,4,3,3,2,2,2,4,1,1,1,2,3,4,3,3,1,4,1,2,3,3,2,2,2,2,3,2,7,4,2,2,3,2,1,3,3,2,3,1,1,1,1,1,4,1,1,1,3,1,3,1,1,2,1,3,1,1,3,2,2,2,1,1,2,2,2,3,2,1,1,1,1,0,1,0,0,1,0,2,5,-5,-5,-5,-5,2,4,2,2,3,1,3,2,4,1,1,1,4,3,2,2,4,1,0,0,0,0,1,1,0,1,3,1,1,4,3,3,2,2,2,1,3,3,3,2,1,152001,1,3,3,4,4,2,2,3,2,1,1,1,2,4,3,2,1,2,2,2,3,2,3,2,2,2,1,0,0,1,1,0,0,0,0,2,1,2,1,96,96,5,5,0,3,8,96,96,1,96,96,96,2,6,6,5,3,1,3,3,1,3,2,4,4,2,2,17,13,9,1,0,0,0,1,0,-2,1,0,1,0,1,1,0,0,0,0,1,1,1,19611126,1,-3,2,1,1,1,1,1,1,1,1,1,1,1,20,17,3,-3,NA,2,5,3,5,4,2,50,0.7288608,-0.0473232048861138,1,0.192542800153363,0.363628991552774,-0.67012824490143,0.148645912472086,"Medium","High","Low","High","Yes","Middle class"
"556",23,152,556,152014,152000040,8,74,70,2,4010,5,3,1633,1709,36,0,0,0,0,1,0,2,0,2,0,2,3,3,10,4,4,3,3,1,1,2,4,1,1,1,3,4,4,4,4,4,4,1,3,4,3,3,3,2,3,3,2,5,4,2,3,4,2,1,3,-5,2,2,1,1,1,1,2,4,2,1,1,4,1,3,1,1,2,1,3,1,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,1,0,0,1,1,0,0,3,4,-5,-5,-5,-5,2,4,2,1,3,1,2,2,3,1,1,1,4,3,2,2,4,2,0,0,0,0,0,1,1,3,4,2,2,2,2,4,2,2,2,2,2,2,3,2,2,-1,-3,4,4,4,4,3,3,3,3,2,1,1,2,4,2,1,1,2,3,3,4,2,2,4,4,4,2,0,0,0,0,0,0,0,1,4,2,2,1,96,96,96,96,2,2,5,96,96,0,96,96,96,0,96,5,96,4,2,3,4,1,5,2,4,3,2,2,12,9,9,0,0,0,1,4,0,-2,0,0,0,0,1,0,0,0,0,0,1,1,1,19520929,6,-3,-3,1,1,1,1,2,1,1,1,1,1,1,17,13,1,-3,2,3,3,3,5,4,4,0,1.032681,-0.969651180247107,0,0.521947946043989,-0.2885801141773,-0.403091890497296,0.331840317517847,"High","Low","Low","High","No","Lower-middle class"
